iteration,model,hp,dim_method,do_scale,filter_low_temp,n_pca,other_cols,dataset_size,mae,rmse,r2,r2_std,score
459,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.1}",freq,True,False,N/A,[],297,34.88801919471459,43.13717954264185,-10.414907936832227,14.529847741676921,-24.944755678509146
666,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,15,[],203,58.90419354033853,61.32515775013929,-16.362320427846843,8.947269508494024,-25.309589936340867
534,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.01}",pca,True,True,5,['printerBrandType'],168,24.968294087984663,27.413021077649905,-11.070011896375028,14.942175753440404,-26.01218764981543
632,RF,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",pca,True,True,5,"['printerBrandType', 'relationExtrusionWeight']",168,26.038300181467623,29.13979680201823,-12.751198278750037,17.047193927956243,-29.798392206706282
780,NN,"{'hidden_layer_sizes': (256,), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,[],203,65.91089742265831,68.1792920001159,-19.87342453816669,9.996407038626323,-29.869831576793015
372,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,['relationExtrusionWeight'],193,56.101332338299585,58.55914074774008,-18.775638468979242,11.513495299862551,-30.289133768841793
912,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,5,[],203,69.1621414164902,71.3039311801746,-21.97648297081355,11.207270059171133,-33.183753029984686
346,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,[],203,69.71427642319401,71.84440548081831,-22.226417135481057,11.2080960263975,-33.434513161878556
209,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,False,5,"['printerBrandType', 'drugConcentration']",262,51.456827714482245,56.12191134897633,-15.796667116149564,17.811850891390606,-33.60851800754017
253,NN,"{'hidden_layer_sizes': (256,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,10,[],203,71.34388600016827,73.37283635694622,-23.281664593355426,11.748831019941758,-35.030495613297184
566,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,False,10,[],297,64.77089383128684,69.90318736303908,-17.49507364663493,18.274015707140666,-35.7690893537756
348,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,False,N/A,[],297,65.52265022188,70.68908760584293,-17.719320643487332,18.317013967556825,-36.036334611044154
511,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,5,[],203,73.3848734883266,75.38993512412519,-24.605629244856374,12.38371041359794,-36.98933965845431
5,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,False,N/A,[],297,66.42453492217358,71.56582125096004,-18.57166469591611,19.455550359841318,-38.027215055757424
222,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",193,45.06200795838526,52.18633200278822,-18.698291239945775,20.119393240846932,-38.81768448079271
78,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.01}",freq,True,False,N/A,['printerBrandType'],262,33.862479378876714,47.69372933878038,-18.403367215520415,25.57680956659922,-43.980176782119635
332,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 0.01}",freq,True,False,N/A,[],297,39.10912404391307,60.36767357823703,-19.724410956355904,25.79589177369541,-45.52030273005131
373,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.1}",freq,True,True,N/A,[],203,49.32243398814438,64.65948349032072,-24.984298401258897,29.63523474945546,-54.61953315071436
7,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.5}",freq,True,True,N/A,[],203,49.66741891775522,68.59834712335292,-26.23243580527358,29.323143572876422,-55.55557937815
974,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,"['printerBrandType', 'relationExtrusionWeight', 'drugConcentration']",168,63.46755468773014,64.64383920157495,-37.092827739807156,23.56400786130469,-60.65683560111185
401,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,"['printerBrandType', 'relationExtrusionWeight']",168,40.74798731682992,46.15604614400178,-30.040445977722438,34.27993465211741,-64.32038062983985
283,SVM,"{'C': 1, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.1}",freq,True,False,N/A,"['printerBrandType', 'relationExtrusionWeight', 'drugConcentration']",262,36.10058827441748,53.860985989296694,-35.664795766455626,50.55172933216886,-86.21652509862449
983,SVM,"{'C': 1, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.01}",freq,True,False,N/A,"['printerBrandType', 'relationExtrusionWeight', 'drugConcentration']",262,39.1833194848364,56.125367708244596,-37.5314629902274,52.98997508522095,-90.52143807544834
977,SVM,"{'C': 1, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.5}",freq,True,False,N/A,[],297,47.31026870716702,68.48857595201788,-44.926054648499104,63.04265075519623,-107.96870540369534
753,SVM,"{'C': 1, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 1.0}",freq,True,False,N/A,[],297,44.55787027739666,71.11442805653122,-50.52006095720318,71.19377255032201,-121.71383350752518
328,SVM,"{'C': 1, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 1.0}",freq,True,False,N/A,[],297,44.56022102701718,71.13152935667871,-50.52121596268086,71.19295665258862,-121.71417261526949
852,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 0.01}",,False,False,N/A,"['printerBrandType', 'relationExtrusionWeight']",262,155.66084617390706,157.18782528252487,-78.04874354819977,47.011133657792826,-125.05987720599259
484,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.01}",freq,True,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",193,80.05416621070007,112.93789567096594,-98.12915214355046,117.37633885895038,-215.50549100250083
114,SVM,"{'C': 10, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.01}",freq,True,False,N/A,[],297,64.73394219114537,92.82519560700837,-108.79401650295917,153.689285241198,-262.4833017441572
206,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 1.0}",freq,True,False,N/A,[],297,65.04755236253902,115.85586369573997,-180.68486578739373,255.05520677034963,-435.74007255774336
752,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 0.01}",,False,True,N/A,['drugConcentration'],203,356.73723752720633,384.25724782013253,-709.2918572419362,526.6408837023193,-1235.9327409442556
658,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 1.0}",,False,False,N/A,['drugConcentration'],297,13765.79540806036,13854.072007007388,-3859421.1845918247,5457785.17872222,-9317206.363314044
978,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 0.5}",freq,False,True,N/A,['relationExtrusionWeight'],193,25739832409.17835,26765498226.06729,-1.0085869974081112e+19,1.425649784137581e+19,-2.4342367815456924e+19
